,reply_settings,text,idleft,source,created_at,edit_history_tweet_ids,conversation_id,lang,author_id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,in_reply_to_user_id,geo.place_id,geo.coordinates.type,geo.coordinates.coordinates,type,idright
2333,everyone,tomei vacina do covid e meu braço simplesmente travou,1603049010369003520,Twitter for Android,2022-12-14T15:27:21.000Z,['1603049010369003520'],1603049010369003520,pt,1324134406475390983,0,0,0,0,,,,,,
2334,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603049006757715970,Twitter for iPhone,2022-12-14T15:27:21.000Z,['1603049006757715970'],1603049006757715970,pt,1089654973917523969,2638,0,0,0,,,,,retweeted,1602993462537854978
2335,mentionedUsers,"RT @minsaude: Faça como o Gabigol: para ser um campeão é preciso proteção. Pais ou responsáveis, levem seus filhos para vacinar contra a po…",1603048993260552192,Twitter for Android,2022-12-14T15:27:17.000Z,['1603048993260552192'],1603048993260552192,pt,1596812408324083714,3330,0,0,0,,,,,retweeted,1597676155414642688
2336,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1603048975245918209,Twitter for Android,2022-12-14T15:27:13.000Z,['1603048975245918209'],1603048975245918209,pt,981709382130991105,1995,0,0,0,,,,,retweeted,1602788250367758337
2337,everyone,#Vacina contra o câncer de pele tem resultados promissores | Eduardo Barão: https://t.co/iQn2vWi2ag,1603048962365292548,Ayrshare,2022-12-14T15:27:10.000Z,['1603048962365292548'],1603048962365292548,pt,26573303,2,1,11,0,,,,,,
2338,everyone,"Eu mesmo tenho bronquite eu gostaria de evitar que meu filho também tivesse , pq não? 🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️. A galera quer decidir pra q a ciência vai ser útil ou não . Meter vacina não testada tá beleza , agora alterar genes de embrião aí não https://t.co/PpXOMTr0n7",1603048947873980416,Twitter Web App,2022-12-14T15:27:07.000Z,['1603048947873980416'],1603048947873980416,pt,1149810443839578112,0,0,1,0,,,,,quoted,1603048410998767621
2339,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603048932996939776,Twitter Web App,2022-12-14T15:27:03.000Z,['1603048932996939776'],1603048932996939776,pt,1080956994125811713,1354,0,0,0,,,,,retweeted,1602720475389517824
2340,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048921135185925,Twitter for Android,2022-12-14T15:27:00.000Z,['1603048921135185925'],1603048921135185925,pt,1057708030933024768,2638,0,0,0,,,,,retweeted,1602993462537854978
2341,everyone,"RT @DaAcervo: A segurança da vacina Pfizer COVID varia de lote para lote

Esse ao meu ver é um assunto crucial para se compreender a pandem…",1603048881180246017,Twitter Web App,2022-12-14T15:26:51.000Z,['1603048881180246017'],1603048881180246017,pt,1534624897015721984,76,0,0,0,,,,,retweeted,1600845407415853056
2342,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048880400175106,Twitter for iPad,2022-12-14T15:26:50.000Z,['1603048880400175106'],1603048880400175106,pt,44258331,2638,0,0,0,,,,,retweeted,1602993462537854978
2343,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048855603494912,Twitter for Android,2022-12-14T15:26:45.000Z,['1603048855603494912'],1603048855603494912,pt,189607991,2638,0,0,0,,,,,retweeted,1602993462537854978
2344,everyone,"RT @mqueiroga2: No Simpósio Internacional sobre o Futuro da Política de Vacinação contra a Covid-19 no Brasil, reunimos especialistas no pa…",1603048846338277379,Twitter for iPhone,2022-12-14T15:26:42.000Z,['1603048846338277379'],1603048846338277379,pt,1255543091282526208,18,0,0,0,,,,,retweeted,1602397470318858296
2345,everyone,"RT @DaAcervo: Imagine poder ver como seu sangue reagiria a uma vacina contra a Covid-19 ANTES de colocá-la dentro do corpo? Bem, esse cara…",1603048819343884289,Twitter for Android,2022-12-14T15:26:36.000Z,['1603048819343884289'],1603048819343884289,pt,933156947611680769,58,0,0,0,,,,,retweeted,1603021232227639298
2346,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048786926141440,Twitter for Android,2022-12-14T15:26:28.000Z,['1603048786926141440'],1603048786926141440,pt,1082660027503120390,2638,0,0,0,,,,,retweeted,1602993462537854978
2347,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048781330763777,Twitter for iPhone,2022-12-14T15:26:27.000Z,['1603048781330763777'],1603048781330763777,pt,1598130664469143552,2638,0,0,0,,,,,retweeted,1602993462537854978
2348,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1603048765467906049,Twitter for Android,2022-12-14T15:26:23.000Z,['1603048765467906049'],1603048765467906049,pt,1141840546744475649,1995,0,0,0,,,,,retweeted,1602788250367758337
2349,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048765367414786,Twitter for Android,2022-12-14T15:26:23.000Z,['1603048765367414786'],1603048765367414786,pt,1585970430841692161,2638,0,0,0,,,,,retweeted,1602993462537854978
2350,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048744379109376,Twitter for Android,2022-12-14T15:26:18.000Z,['1603048744379109376'],1603048744379109376,pt,1572495844653285379,2638,0,0,0,,,,,retweeted,1602993462537854978
2351,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048739446349824,Twitter for Android,2022-12-14T15:26:17.000Z,['1603048739446349824'],1603048739446349824,pt,48526385,2638,0,0,0,,,,,retweeted,1602993462537854978
2352,everyone,"@profpaulamarisa Solta o vírus
Fecha tudo 
Povo fica pobre 
Pobre fica miserável
Povo depressivo 
Vacina 
Reação adversa fase 1 
Canadá LIBERA eutanásia
Cientista ativam virus de 50.000 anos
Reação adversa fase 2
Quem não morreu fica estéril
Bebês de laboratório. 
Xeque mate. 
Uma raça superior",1603048734400679936,Twitter for Android,2022-12-14T15:26:16.000Z,['1603048734400679936'],1603042452046315531,pt,1537995512418209794,0,0,0,0,75058892,,,,replied_to,1603042452046315531
2353,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,1603048732861386756,Twitter for Android,2022-12-14T15:26:15.000Z,['1603048732861386756'],1603048732861386756,pt,1224763859183054849,256,0,0,0,,,,,retweeted,1603016608087154688
2354,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048698841559041,Twitter for iPhone,2022-12-14T15:26:07.000Z,['1603048698841559041'],1603048698841559041,pt,1259713610407907330,2638,0,0,0,,,,,retweeted,1602993462537854978
2355,everyone,"A única fábrica que produz vacina BCG contra a tuberculose no Brasil, que fica no Rio de Janeiro é reprovada pela 2ª vez e continuará fechada. Mano, é desanimador ver a situação que o Bolsonaro deixou o país quando o assunto é vacinação!!",1603048689907507201,Twitter Web App,2022-12-14T15:26:05.000Z,['1603048689907507201'],1603048689907507201,pt,252307722,2,0,5,0,,,,,,
2356,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603048688103874561,Twitter Web App,2022-12-14T15:26:05.000Z,['1603048688103874561'],1603048688103874561,pt,99182714,1354,0,0,0,,,,,retweeted,1602720475389517824
2357,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048684220039168,Twitter for Android,2022-12-14T15:26:04.000Z,['1603048684220039168'],1603048684220039168,pt,1519019830741016577,2638,0,0,0,,,,,retweeted,1602993462537854978
2358,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603048679568441351,Twitter for iPhone,2022-12-14T15:26:03.000Z,['1603048679568441351'],1603048679568441351,pt,1587972743064178690,1354,0,0,0,,,,,retweeted,1602720475389517824
2359,everyone,"Isso é reflexo de quatro anos de Bolsonaro á frente do governo federal.

Desestimular a vacinação foi um dos pilares do presidente. Lamentável. https://t.co/YVkUTM4yvs",1603048670223630337,Twitter for Android,2022-12-14T15:26:00.000Z,['1603048670223630337'],1603048670223630337,pt,1427357722505273344,0,0,0,0,,,,,quoted,1603021827189645313
2360,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048653392052224,Twitter for Android,2022-12-14T15:25:56.000Z,['1603048653392052224'],1603048653392052224,pt,2231285342,2638,0,0,0,,,,,retweeted,1602993462537854978
2361,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603048599138758656,Twitter Web App,2022-12-14T15:25:43.000Z,['1603048599138758656'],1603048599138758656,pt,1578152600628764676,1354,0,0,0,,,,,retweeted,1602720475389517824
2362,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603048581535264768,Twitter for Android,2022-12-14T15:25:39.000Z,['1603048581535264768'],1603048581535264768,pt,1519467877513973760,1354,0,0,0,,,,,retweeted,1602720475389517824
2363,everyone,"🇧🇷🇧🇷 BRASIL BRASIL 🙏🙏🙏. Só tomei Ivermectina. Nenhuma vacina. NÃO VACINEM SEUS FILHOS. PAREM DE ENTRAR NA FILA PARA A QUARTA, QUINTA DOSE. ACORDEM .#somostodosbolsonaro https://t.co/YoGAly9Rs7",1603048561872195584,Twitter Web App,2022-12-14T15:25:35.000Z,['1603048561872195584'],1603048561872195584,pt,1484688110533423106,0,0,1,0,,,,,quoted,1603034833457905664
2364,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1603048559850536963,Twitter for Android,2022-12-14T15:25:34.000Z,['1603048559850536963'],1603048559850536963,pt,1465376036498161670,1995,0,0,0,,,,,retweeted,1602788250367758337
2365,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048531878707201,Twitter for Android,2022-12-14T15:25:27.000Z,['1603048531878707201'],1603048531878707201,pt,3234648071,2638,0,0,0,,,,,retweeted,1602993462537854978
2366,everyone,@JornalOGlobo Tá bem. O mercado que cagava pra ameaças golpistas e mortes de covid sem vacinação.,1603048478199975936,Twitter for Android,2022-12-14T15:25:15.000Z,['1603048478199975936'],1603041008274780160,pt,328722185,0,0,1,0,54341363,,,,replied_to,1603041008274780160
2367,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1603048471312928768,Twitter for Android,2022-12-14T15:25:13.000Z,['1603048471312928768'],1603048471312928768,pt,1387024550811115520,1995,0,0,0,,,,,retweeted,1602788250367758337
2368,everyone,Eu não fui trabalhar hoje porque tô com reação da vacina. Não consigo mexer o braço e minha cabeça vai explodir,1603048469412945927,Twitter for Android,2022-12-14T15:25:12.000Z,['1603048469412945927'],1603048469412945927,pt,4873113916,0,0,1,0,,,,,,
2369,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048462911766533,Twitter for Android,2022-12-14T15:25:11.000Z,['1603048462911766533'],1603048462911766533,pt,1375030591960326152,2638,0,0,0,,,,,retweeted,1602993462537854978
2370,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048457484353538,Twitter for iPhone,2022-12-14T15:25:10.000Z,['1603048457484353538'],1603048457484353538,pt,1369779628966092802,2638,0,0,0,,,,,retweeted,1602993462537854978
2371,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048435334217728,Twitter for iPhone,2022-12-14T15:25:04.000Z,['1603048435334217728'],1603048435334217728,pt,1260384601106767874,2638,0,0,0,,,,,retweeted,1602993462537854978
2372,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048386759983104,Twitter for iPhone,2022-12-14T15:24:53.000Z,['1603048386759983104'],1603048386759983104,pt,1023995322698215424,2638,0,0,0,,,,,retweeted,1602993462537854978
2373,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,1603048378019069952,Twitter for Android,2022-12-14T15:24:51.000Z,['1603048378019069952'],1603048378019069952,pt,1518949384876142594,256,0,0,0,,,,,retweeted,1603016608087154688
2374,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1603048377851281415,Twitter Web App,2022-12-14T15:24:51.000Z,['1603048377851281415'],1603048377851281415,pt,338797376,398,0,0,0,,,,,retweeted,1602954179890257923
2375,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048374957121536,Twitter for iPhone,2022-12-14T15:24:50.000Z,['1603048374957121536'],1603048374957121536,pt,1125222399987810304,2638,0,0,0,,,,,retweeted,1602993462537854978
2376,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048363208982530,Twitter for iPhone,2022-12-14T15:24:47.000Z,['1603048363208982530'],1603048363208982530,pt,84080868,2638,0,0,0,,,,,retweeted,1602993462537854978
2377,everyone,"Vc sabia? Bolsonaro fez maior ""toma lá, dá cá"" da história, mas economiza com vacina 
 https://t.co/0HqZqfavhD",1603048251283980288,BolsonaroFacts,2022-12-14T15:24:20.000Z,['1603048251283980288'],1603048251283980288,pt,1310544008377229318,0,0,0,0,,,,,quoted,1603048085604679684
2378,everyone,@OGuinho2 @murilocharao @leonardo_lss_pf @DuquesaDetax e também é mentira ele falando pro Boris Johson que não tomou vacina? que está GRAVADO?,1603048245886087168,Twitter Web App,2022-12-14T15:24:19.000Z,['1603048245886087168'],1602851314333007873,pt,2967232019,0,1,0,0,1383795991090929673,,,,replied_to,1603046279562551297
2379,everyone,"gente a minha filha tá me odiando 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 só pq levei a bonita pra tomar vacina. a gente dormindo de conchinha, mas se eu tocar ela sai 😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/0HBolrQwih",1603048218459533313,Twitter for Android,2022-12-14T15:24:13.000Z,['1603048218459533313'],1603048218459533313,pt,319903422,0,0,3,0,,,,,,
2380,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048211312422912,Twitter for Android,2022-12-14T15:24:11.000Z,['1603048211312422912'],1603048211312422912,pt,1519426785477287937,2638,0,0,0,,,,,retweeted,1602993462537854978
2381,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1603048188486770688,Twitter Web App,2022-12-14T15:24:05.000Z,['1603048188486770688'],1603048188486770688,pt,423345762,1995,0,0,0,,,,,retweeted,1602788250367758337
2382,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048185332748291,Twitter for Android,2022-12-14T15:24:05.000Z,['1603048185332748291'],1603048185332748291,pt,50447785,2638,0,0,0,,,,,retweeted,1602993462537854978
2383,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048183935995908,Twitter for Android,2022-12-14T15:24:04.000Z,['1603048183935995908'],1603048183935995908,pt,220156037,2638,0,0,0,,,,,retweeted,1602993462537854978
2384,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048183789125636,Twitter for Android,2022-12-14T15:24:04.000Z,['1603048183789125636'],1603048183789125636,pt,1351221914648387585,2638,0,0,0,,,,,retweeted,1602993462537854978
2385,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048181377675264,Twitter for Android,2022-12-14T15:24:04.000Z,['1603048181377675264'],1603048181377675264,pt,1053076813138874369,2638,0,0,0,,,,,retweeted,1602993462537854978
2386,everyone,"@OGuinho2 @murilocharao @leonardo_lss_pf @DuquesaDetax Então os vídeos do bolsonaro relacionando a vacina com AIDS é um deep fake? tudo que eu critico são vídeos que ELE fez, muitas vezes em lives que ELE promoveu",1603048179825524737,Twitter Web App,2022-12-14T15:24:03.000Z,['1603048179825524737'],1602851314333007873,pt,2967232019,0,0,0,0,1383795991090929673,,,,replied_to,1603046279562551297
2387,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048166080880640,Twitter for Android,2022-12-14T15:24:00.000Z,['1603048166080880640'],1603048166080880640,pt,1570752714644111361,2638,0,0,0,,,,,retweeted,1602993462537854978
2388,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603048162771484675,Twitter for Android,2022-12-14T15:23:59.000Z,['1603048162771484675'],1603048162771484675,pt,1469039220849360909,1354,0,0,0,,,,,retweeted,1602720475389517824
2389,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048157511925761,Twitter for iPhone,2022-12-14T15:23:58.000Z,['1603048157511925761'],1603048157511925761,pt,776656268429783040,2638,0,0,0,,,,,retweeted,1602993462537854978
2390,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603048119935340545,Twitter for Android,2022-12-14T15:23:49.000Z,['1603048119935340545'],1603048119935340545,pt,1595607565941051394,1354,0,0,0,,,,,retweeted,1602720475389517824
2391,everyone,"@Pedromott Queria ter ido, mas a vacina me derrubou 🥲",1603048116516790279,Twitter for Android,2022-12-14T15:23:48.000Z,['1603048116516790279'],1602998476534587392,pt,2892591071,0,0,0,0,83492330,,,,replied_to,1602998476534587392
2392,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1603048101602013189,Twitter for iPhone,2022-12-14T15:23:45.000Z,['1603048101602013189'],1603048101602013189,pt,573134454,1995,0,0,0,,,,,retweeted,1602788250367758337
2393,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1603048053363343360,Twitter Web App,2022-12-14T15:23:33.000Z,['1603048053363343360'],1603048053363343360,pt,1526337161389383683,398,0,0,0,,,,,retweeted,1602954179890257923
2394,everyone,"RT @am_noticias: Covid-19: Amazonas tem 915 mil pessoas com 3ª dose da vacina atrasada, e Saúde reforça importância de atualizar esquema va…",1603048047818178561,Twitter for Android,2022-12-14T15:23:32.000Z,['1603048047818178561'],1603048047818178561,pt,1451320715626614785,1,0,0,0,,,,,retweeted,1603042901352919041
2395,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048032014307328,Twitter for Android,2022-12-14T15:23:28.000Z,['1603048032014307328'],1603048032014307328,pt,913813893805477891,2638,0,0,0,,,,,retweeted,1602993462537854978
2396,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603048021159206913,Twitter for iPhone,2022-12-14T15:23:26.000Z,['1603048021159206913'],1603048021159206913,pt,1585994261656489984,2638,0,0,0,,,,,retweeted,1602993462537854978
2397,everyone,"@dramayraoficial Tá vendo muita série americana não é doutora,logo você que fala aber que a vacina mata.",1603048004143005697,Twitter for Android,2022-12-14T15:23:22.000Z,['1603048004143005697'],1602308313118547968,pt,1559987854905950212,0,0,0,0,1226874382938787841,,,,replied_to,1602308313118547968
2398,everyone,"RT @DaAcervo: Imagine poder ver como seu sangue reagiria a uma vacina contra a Covid-19 ANTES de colocá-la dentro do corpo? Bem, esse cara…",1603047957024088065,Twitter for iPhone,2022-12-14T15:23:10.000Z,['1603047957024088065'],1603047957024088065,pt,1589416948311416832,58,0,0,0,,,,,retweeted,1603021232227639298
2399,everyone,Vacina é bom demaissss,1603047929408806914,Twitter for iPhone,2022-12-14T15:23:04.000Z,['1603047929408806914'],1603047929408806914,pt,218730511,0,0,1,0,,,,,,
2400,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603047927617830926,Twitter for Android,2022-12-14T15:23:03.000Z,['1603047927617830926'],1603047927617830926,pt,1455561934200320002,1354,0,0,0,,,,,retweeted,1602720475389517824
2401,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603047910870253568,Twitter for Android,2022-12-14T15:22:59.000Z,['1603047910870253568'],1603047910870253568,pt,1227565484297588738,1354,0,0,0,,,,,retweeted,1602720475389517824
2402,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603047907128737794,Twitter for iPhone,2022-12-14T15:22:58.000Z,['1603047907128737794'],1603047907128737794,pt,745067718127263745,1354,0,0,0,,,,,retweeted,1602720475389517824
2403,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047900132659200,Twitter for Android,2022-12-14T15:22:57.000Z,['1603047900132659200'],1603047900132659200,pt,304500146,2638,0,0,0,,,,,retweeted,1602993462537854978
2404,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047877538111491,Twitter Web App,2022-12-14T15:22:51.000Z,['1603047877538111491'],1603047877538111491,pt,2548253314,2638,0,0,0,,,,,retweeted,1602993462537854978
2405,everyone,"RT @chris_banida: NÃO TOME AS ""VACINAS"" CONTRA COVID! Saiba o que acontece no seu organismo com cada uma delas!
""VACINA"" CORONAVAC - COM AM…",1603047872789970945,Twitter Web App,2022-12-14T15:22:50.000Z,['1603047872789970945'],1603047872789970945,pt,1353256790,8,0,0,0,,,,,retweeted,1603013501085253633
2406,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047871846428672,Twitter for Android,2022-12-14T15:22:50.000Z,['1603047871846428672'],1603047871846428672,pt,1595607565941051394,2638,0,0,0,,,,,retweeted,1602993462537854978
2407,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603047847641116673,Twitter for Android,2022-12-14T15:22:44.000Z,['1603047847641116673'],1603047847641116673,pt,1052420488427913216,1354,0,0,0,,,,,retweeted,1602720475389517824
2408,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,1603047797108150272,Twitter for Android,2022-12-14T15:22:32.000Z,['1603047797108150272'],1603047797108150272,pt,763041280171601920,256,0,0,0,,,,,retweeted,1603016608087154688
2409,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1603047762609717248,Twitter for Android,2022-12-14T15:22:24.000Z,['1603047762609717248'],1603047762609717248,pt,752082480279195648,1995,0,0,0,,,,,retweeted,1602788250367758337
2410,everyone,"a destruição da capilaridade do SUS em vacinação, que era referência mundial, inclusive, representa talvez o maior retrocesso da história desse país.",1603047759149686784,Twitter for Android,2022-12-14T15:22:23.000Z,['1603047759149686784'],1603047756934877191,pt,1578028404615454720,0,0,0,0,1578028404615454720,,,,replied_to,1603047756934877191
2411,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603047742468755456,Twitter for Android,2022-12-14T15:22:19.000Z,['1603047742468755456'],1603047742468755456,pt,1569009974013042689,1354,0,0,0,,,,,retweeted,1602720475389517824
2412,everyone,"RT @zeininha1: Ainnn gente... To bem não... Não durmo, como ou trabalho direito desde 30/10. Domingo teria sido o aniversário de 46 anos do…",1603047740610682883,Twitter for Android,2022-12-14T15:22:19.000Z,['1603047740610682883'],1603047740610682883,pt,804343404545118209,78,0,0,0,,,,,retweeted,1602724117664391169
2413,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047721753010178,Twitter Web App,2022-12-14T15:22:14.000Z,['1603047721753010178'],1603047721753010178,pt,1520854010768539648,2638,0,0,0,,,,,retweeted,1602993462537854978
2414,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047714731819010,Twitter for Android,2022-12-14T15:22:13.000Z,['1603047714731819010'],1603047714731819010,pt,1492269837669830658,2638,0,0,0,,,,,retweeted,1602993462537854978
2415,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047711921635331,Twitter for Android,2022-12-14T15:22:12.000Z,['1603047711921635331'],1603047711921635331,pt,1568667180211879938,2638,0,0,0,,,,,retweeted,1602993462537854978
2416,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1603047695026880514,Twitter for Android,2022-12-14T15:22:08.000Z,['1603047695026880514'],1603047695026880514,pt,1400576370925842432,398,0,0,0,,,,,retweeted,1602954179890257923
2417,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047656418414593,Twitter Web App,2022-12-14T15:21:59.000Z,['1603047656418414593'],1603047656418414593,pt,559649962,2638,0,0,0,,,,,retweeted,1602993462537854978
