,idleft,lang,reply_settings,text,source,edit_history_tweet_ids,author_id,conversation_id,created_at,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,in_reply_to_user_id,geo.place_id,withheld.copyright,withheld.country_codes,withheld.scope,geo.coordinates.type,geo.coordinates.coordinates,type,idright
5035,1603088692322729986,pt,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",Twitter for Android,['1603088692322729986'],911341002815938561,1603088692322729986,2022-12-14T18:05:02.000Z,2168,0,0,0,,,,,,,,retweeted,1602788250367758337
5036,1603088640829276160,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603088640829276160'],1569653202416734209,1603088640829276160,2022-12-14T18:04:50.000Z,1944,0,0,0,,,,,,,,retweeted,1602720475389517824
5037,1603088611376766979,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603088611376766979'],1329523043220267017,1603088611376766979,2022-12-14T18:04:43.000Z,1944,0,0,0,,,,,,,,retweeted,1602720475389517824
5038,1603088601402818562,pt,everyone,"RT @DrBrunoGino: Segundo a Fiocruz, este ano o Brasil vem registrando UMA MORTE POR DIA de crianças até 5 anos de idade por consequência da…",Twitter for Android,['1603088601402818562'],897297418789806080,1603088601402818562,2022-12-14T18:04:41.000Z,94,0,0,0,,,,,,,,retweeted,1603063414112550915
5039,1603088595501436930,pt,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",Twitter for Android,['1603088595501436930'],926282158280495104,1603088595501436930,2022-12-14T18:04:39.000Z,2168,0,0,0,,,,,,,,retweeted,1602788250367758337
5040,1603088592615751683,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for iPhone,['1603088592615751683'],4871963313,1603088592615751683,2022-12-14T18:04:39.000Z,4174,0,0,0,,,,,,,,retweeted,1602993462537854978
5041,1603088586932457473,pt,everyone,"RT @bin_vera: 1)A mídia apresenta uma explicação muito bizarra para todos esses acidentes de carro https://t.co/ix2dW0lccV 
As pessoas que…",Twitter for Android,['1603088586932457473'],247986035,1603088586932457473,2022-12-14T18:04:37.000Z,6,0,0,0,,,,,,,,retweeted,1603081317662556161
5042,1603088583187128326,pt,everyone,"RT @DrBrunoGino: Segundo a Fiocruz, este ano o Brasil vem registrando UMA MORTE POR DIA de crianças até 5 anos de idade por consequência da…",Twitter Web App,['1603088583187128326'],743905013613891584,1603088583187128326,2022-12-14T18:04:36.000Z,94,0,0,0,,,,,,,,retweeted,1603063414112550915
5043,1603088576685944833,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter Web App,['1603088576685944833'],188863514,1603088576685944833,2022-12-14T18:04:35.000Z,4174,0,0,0,,,,,,,,retweeted,1602993462537854978
5044,1603088570155257857,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter Web App,['1603088570155257857'],154110622,1603088570155257857,2022-12-14T18:04:33.000Z,1944,0,0,0,,,,,,,,retweeted,1602720475389517824
5045,1603088546260287489,pt,everyone,COVID-19: Vacina Pfizer Baby passa a ser ofertada em unidade de referência em Petrolina https://t.co/GHFkIGLnQv,Twitter Web App,['1603088546260287489'],1947833378,1603088546260287489,2022-12-14T18:04:28.000Z,0,0,0,0,,,,,,,,,
5046,1603088525670453250,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter Web App,['1603088525670453250'],738957391,1603088525670453250,2022-12-14T18:04:23.000Z,1944,0,0,0,,,,,,,,retweeted,1602720475389517824
5047,1603088518787764224,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603088518787764224'],1436379100646629376,1603088518787764224,2022-12-14T18:04:21.000Z,1944,0,0,0,,,,,,,,retweeted,1602720475389517824
5048,1603088473132797952,pt,everyone,"Minha filha tomou a vacina de 2 meses hoje, ta toda derrubada tadinha 🥲🥲🥲",Twitter for Android,['1603088473132797952'],1145799262833393665,1603088473132797952,2022-12-14T18:04:10.000Z,0,0,0,0,,,,,,,,,
5049,1603088453725573121,pt,everyone,"O que é a vacina alemã?

https://t.co/8P2v5Fj7NH

#o #que #é #a #vacina #alemã",Twitter Web App,['1603088453725573121'],1354421674528153603,1603088453725573121,2022-12-14T18:04:05.000Z,0,0,0,0,,,,,,,,,
5050,1603088427649490945,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for iPhone,['1603088427649490945'],2160503459,1603088427649490945,2022-12-14T18:03:59.000Z,4174,0,0,0,,,,,,,,retweeted,1602993462537854978
5051,1603088401565196289,pt,everyone,"RT @zeininha1: Ainnn gente... To bem não... Não durmo, como ou trabalho direito desde 30/10. Domingo teria sido o aniversário de 46 anos do…",Twitter Web App,['1603088401565196289'],1193218686817112064,1603088401565196289,2022-12-14T18:03:53.000Z,123,0,0,0,,,,,,,,retweeted,1602724117664391169
5052,1603088367343878144,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603088367343878144'],71747090,1603088367343878144,2022-12-14T18:03:45.000Z,4174,0,0,0,,,,,,,,retweeted,1602993462537854978
5053,1603088366597476352,pt,everyone,esqueci de ir tomar vacina hoje,Twitter for iPhone,['1603088366597476352'],54123011,1603088366597476352,2022-12-14T18:03:45.000Z,0,0,1,0,,,,,,,,,
5054,1603088317465366528,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for iPhone,['1603088317465366528'],1520198320169406472,1603088317465366528,2022-12-14T18:03:33.000Z,4174,0,0,0,,,,,,,,retweeted,1602993462537854978
5055,1603088295835357184,pt,everyone,"RT @Robsonr71416745: @DaAcervo Dr. Ryan Cole revela fotos da proteína spike presente no cérebro, fígado e no sistema reprodutor dos vacinad…",Twitter for Android,['1603088295835357184'],1514627824048652301,1603088295835357184,2022-12-14T18:03:28.000Z,10,0,0,0,,,,,,,,retweeted,1603033202259632129
5056,1603088288297934848,pt,everyone,"RT @DrBrunoGino: Segundo a Fiocruz, este ano o Brasil vem registrando UMA MORTE POR DIA de crianças até 5 anos de idade por consequência da…",Twitter Web App,['1603088288297934848'],1355789754,1603088288297934848,2022-12-14T18:03:26.000Z,94,0,0,0,,,,,,,,retweeted,1603063414112550915
5057,1603088272447705094,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603088272447705094'],215834854,1603088272447705094,2022-12-14T18:03:22.000Z,4174,0,0,0,,,,,,,,retweeted,1602993462537854978
5058,1603088256174034945,pt,everyone,Vim pra terapia e as funções protetoras do universo me abandonaram. Tem uma senhora na recepção me dizendo que é contra vacina pq é bolsonaro. Ela quer conversar comigo. Pq ? Pq tenho q passar por isso?,Twitter for Android,['1603088256174034945'],4648017075,1603088256174034945,2022-12-14T18:03:18.000Z,0,0,4,0,,,,,,,,,
5059,1603088191363350528,pt,everyone,"tomei a 3° dose de vacina do covidd e pqp, não lembrava q doía tanto o braço assim😭",Twitter for Android,['1603088191363350528'],1247927620848832514,1603088191363350528,2022-12-14T18:03:03.000Z,0,0,0,0,,,,,,,,,
5060,1603088178746892288,pt,everyone,tomei mais uma dose da vacina e dessa vez doeu mt vei,Twitter for Android,['1603088178746892288'],1389785977116372996,1603088178746892288,2022-12-14T18:03:00.000Z,0,0,0,0,,,,,,,,,
5061,1603088168429170688,pt,everyone,"RT @OPASOMSBrasil: A Júlia, de 9 anos, quis saber mais sobre os efeitos da vacina contra #COVID19. Confira a explicação do Zé Gotinha sobre…",Twitter Web App,['1603088168429170688'],57763444,1603088168429170688,2022-12-14T18:02:57.000Z,3,0,0,0,,,,,,,,retweeted,1603078457621204992
5062,1603088152935137283,pt,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,Twitter for Android,['1603088152935137283'],170743863,1603088152935137283,2022-12-14T18:02:54.000Z,494,0,0,0,,,,,,,,retweeted,1603016608087154688
5063,1603088142625652737,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603088142625652737'],1511845693878673418,1603088142625652737,2022-12-14T18:02:51.000Z,1944,0,0,0,,,,,,,,retweeted,1602720475389517824
5064,1603088128096477186,pt,everyone,"RT @minsaude: A única forma de derrotar a poliomielite é com a vacina! Se você ainda não protegeu seu filho, está convocado a levar os meno…",Twitter Web App,['1603088128096477186'],1125912322839646211,1603088128096477186,2022-12-14T18:02:48.000Z,4,0,0,0,,,,,,,,retweeted,1602754495842340864
5065,1603088125546348545,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for iPhone,['1603088125546348545'],1594030847501516801,1603088125546348545,2022-12-14T18:02:47.000Z,1944,0,0,0,,,,,,,,retweeted,1602720475389517824
5066,1603088099440992259,pt,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",Twitter for Android,['1603088099440992259'],1427353411884879872,1603088099440992259,2022-12-14T18:02:41.000Z,505,0,0,0,,,,,,,,retweeted,1602954179890257923
5067,1603088079711260672,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603088079711260672'],1050505294437072896,1603088079711260672,2022-12-14T18:02:36.000Z,4174,0,0,0,,,,,,,,retweeted,1602993462537854978
5068,1603088060992090112,pt,everyone,"RT @chris_banida: NÃO TOME AS ""VACINAS"" CONTRA COVID! Saiba o que acontece no seu organismo com cada uma delas!
A"" GENÉTICA ASTRAZENECA- TE…",Twitter for iPhone,['1603088060992090112'],1130193007989465090,1603088060992090112,2022-12-14T18:02:32.000Z,24,0,0,0,,,,,,,,retweeted,1603013453853106177
5069,1603088060258091008,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603088060258091008'],1294015922047508480,1603088060258091008,2022-12-14T18:02:32.000Z,1944,0,0,0,,,,,,,,retweeted,1602720475389517824
5070,1603088025004789763,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603088025004789763'],1456010937970876423,1603088025004789763,2022-12-14T18:02:23.000Z,1944,0,0,0,,,,,,,,retweeted,1602720475389517824
5071,1603087954813108225,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for iPad,['1603087954813108225'],1588197528620646400,1603087954813108225,2022-12-14T18:02:07.000Z,4174,0,0,0,,,,,,,,retweeted,1602993462537854978
5072,1603087935854858244,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603087935854858244'],114871891,1603087935854858244,2022-12-14T18:02:02.000Z,4174,0,0,0,,,,,,,,retweeted,1602993462537854978
5073,1603087933103538181,pt,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",Twitter Web App,['1603087933103538181'],335965643,1603087933103538181,2022-12-14T18:02:01.000Z,505,0,0,0,,,,,,,,retweeted,1602954179890257923
5074,1603087907773976576,pt,everyone,@jvrs188 @miria94vanessa @Malluzzitta @choquei então tu acha certo aplicar uma vacina no país inteiro sem garantia q ela funcione na população é isso? ignorando os efeito q ela pd causar?,Twitter Web App,['1603087907773976576'],1589479616334467073,1602780865704214529,2022-12-14T18:01:55.000Z,0,1,0,0,838506979349905410,,,,,,,replied_to,1603085620804468736
5075,1603087884483006464,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603087884483006464'],811742760113963009,1603087884483006464,2022-12-14T18:01:50.000Z,4174,0,0,0,,,,,,,,retweeted,1602993462537854978
5076,1603087831127232517,pt,everyone,RT @rodd__serling: @BenitoSalomao Mas pelo menos agora teremos um governo q acredita nas vacina,Twitter for iPhone,['1603087831127232517'],50708900,1603087831127232517,2022-12-14T18:01:37.000Z,7,0,0,0,,,,,,,,retweeted,1602800786781732864
5077,1603087820255551488,pt,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,Twitter for Android,['1603087820255551488'],1541945586550718465,1603087820255551488,2022-12-14T18:01:34.000Z,494,0,0,0,,,,,,,,retweeted,1603016608087154688
5078,1603087800861331456,pt,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",Twitter for Android,['1603087800861331456'],1037821432238096384,1603087800861331456,2022-12-14T18:01:30.000Z,505,0,0,0,,,,,,,,retweeted,1602954179890257923
5079,1603087778522320898,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for iPhone,['1603087778522320898'],410992958,1603087778522320898,2022-12-14T18:01:24.000Z,1944,0,0,0,,,,,,,,retweeted,1602720475389517824
5080,1603087764198723588,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603087764198723588'],1176118976,1603087764198723588,2022-12-14T18:01:21.000Z,4174,0,0,0,,,,,,,,retweeted,1602993462537854978
5081,1603087758913855491,pt,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",Twitter for iPhone,['1603087758913855491'],1239308253831614469,1603087758913855491,2022-12-14T18:01:20.000Z,2168,0,0,0,,,,,,,,retweeted,1602788250367758337
5082,1603087752689508354,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603087752689508354'],1526552355377922049,1603087752689508354,2022-12-14T18:01:18.000Z,4174,0,0,0,,,,,,,,retweeted,1602993462537854978
5083,1603087734595362819,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603087734595362819'],1493167294108905477,1603087734595362819,2022-12-14T18:01:14.000Z,4174,0,0,0,,,,,,,,retweeted,1602993462537854978
5084,1603087674713296896,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603087674713296896'],385704958,1603087674713296896,2022-12-14T18:01:00.000Z,4175,0,0,0,,,,,,,,retweeted,1602993462537854978
5085,1603087672876355584,pt,everyone,"@JMLeal8 @aod_cunha E vc, se acaso tomou a vacina, esta foi adquirida por quem? Esses 33 milhões passando fome nem a ONU acreditou!",Twitter for iPhone,['1603087672876355584'],1396767138237624321,1603025927172153346,2022-12-14T18:00:59.000Z,0,1,0,0,1255503439309803523,,,,,,,replied_to,1603077279113961472
5086,1603087605075267586,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603087605075267586'],58308503,1603087605075267586,2022-12-14T18:00:43.000Z,4175,0,0,0,,,,,,,,retweeted,1602993462537854978
5087,1603087598557319168,pt,everyone,"RT @DaAcervo: Imagine poder ver como seu sangue reagiria a uma vacina contra a Covid-19 ANTES de colocá-la dentro do corpo? Bem, esse cara…",Twitter for Android,['1603087598557319168'],77913729,1603087598557319168,2022-12-14T18:00:42.000Z,82,0,0,0,,,,,,,,retweeted,1603021232227639298
5088,1603087595050786816,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603087595050786816'],1212013149706047502,1603087595050786816,2022-12-14T18:00:41.000Z,4175,0,0,0,,,,,,,,retweeted,1602993462537854978
5089,1603087588168183808,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603087588168183808'],1070020820200767488,1603087588168183808,2022-12-14T18:00:39.000Z,1944,0,0,0,,,,,,,,retweeted,1602720475389517824
5090,1603087559898324993,pt,everyone,"@Rconstantino Que fixação hein, Constantino? Que que foi, chorou com a picada da vacina? Mas outras picadura que você leva, até vira o olho né",Twitter Web App,['1603087559898324993'],1025490271981764613,1603016692577230848,2022-12-14T18:00:32.000Z,0,0,0,0,33520195,,,,,,,replied_to,1603016692577230848
5091,1603087537668505602,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603087537668505602'],3341976723,1603087537668505602,2022-12-14T18:00:27.000Z,4175,0,0,0,,,,,,,,retweeted,1602993462537854978
5092,1603087505796259840,pt,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",Twitter for Android,['1603087505796259840'],1581999898257416197,1603087505796259840,2022-12-14T18:00:19.000Z,506,0,0,0,,,,,,,,retweeted,1602954179890257923
5093,1603087500528029697,pt,everyone,"Vc sabia? Ao inferir que a vacina chinesa, agora sino-brasileira, causa morte, invalidez e anomalias, Bolsonaro não só mentiu como cometeu uma penca de crimes 
 https://t.co/D6IQJX2nX7",BolsonaroFacts,['1603087500528029697'],1310544008377229318,1603087500528029697,2022-12-14T18:00:18.000Z,0,0,0,0,,,,,,,,quoted,1603087338397114368
5094,1603087481230004224,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter Web App,['1603087481230004224'],1446060110305013766,1603087481230004224,2022-12-14T18:00:14.000Z,4175,0,0,0,,,,,,,,retweeted,1602993462537854978
5095,1603087459633762305,pt,everyone,"RT @camarotedacpi: ⚠️ UMA CRIANÇA POR DIA

Uma criança entre 5 meses e 5 anos morreu de Covid-19, por dia, entre janeiro e outubro de 2022.…",Twitter for Android,['1603087459633762305'],1531104271231500289,1603087459633762305,2022-12-14T18:00:08.000Z,48,0,0,0,,,,,,,,retweeted,1603032323703951361
5096,1603087431670063104,pt,everyone,"Mesmo tendo percepções positivas sobre a vacinação de modo geral e, especialmente, sobre os imunizantes contra a Covid, a confiança dos brasileiros na ciência diminui durante a pandemia. Os dados são de pesquisa conduzida pela Fiocruz.

Confira ⤵
https://t.co/mvfLnD3HXf https://t.co/Ozo5ibsiCI",TweetDeck,['1603087431670063104'],26560366,1603087431670063104,2022-12-14T18:00:02.000Z,0,1,3,0,,,,,,,,,
5097,1603087422149083138,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for iPhone,['1603087422149083138'],953297960917495808,1603087422149083138,2022-12-14T18:00:00.000Z,1944,0,0,0,,,,,,,,retweeted,1602720475389517824
5098,1603087415714922498,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for iPhone,['1603087415714922498'],902810965,1603087415714922498,2022-12-14T17:59:58.000Z,4175,0,0,0,,,,,,,,retweeted,1602993462537854978
5099,1603087407397896192,pt,mentionedUsers,"RT @minsaude: Faça como o Gabigol: para ser um campeão é preciso proteção. Pais ou responsáveis, levem seus filhos para vacinar contra a po…",Twitter for Android,['1603087407397896192'],62662581,1603087407397896192,2022-12-14T17:59:56.000Z,3396,0,0,0,,,,,,,,retweeted,1597676155414642688
5100,1603087347956043777,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603087347956043777'],1090581835241975809,1603087347956043777,2022-12-14T17:59:42.000Z,4175,0,0,0,,,,,,,,retweeted,1602993462537854978
5101,1603087341853327364,pt,everyone,"@Tiagolattari @easy_cash @o_antagonista Cara, vai tomar sua vacina e para de bostejar oela boca.
Quer tomar as minhas?
Eu te dou as 4 doses que tenho direito.",Twitter for Android,['1603087341853327364'],1591953752340238338,1602737638137479168,2022-12-14T17:59:40.000Z,0,0,0,0,82493517,,,,,,,replied_to,1602990335919005696
5102,1603087340477587459,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603087340477587459'],1306206613,1603087340477587459,2022-12-14T17:59:40.000Z,4175,0,0,0,,,,,,,,retweeted,1602993462537854978
5103,1603087249503051776,pt,everyone,"@JoelPinheiro85 Sabe o mercado que não liga pra golpe, falta de vacina, passar boiada, que nem oscilou com a damares e o farias? 
Ah, também não tô falando com ele não. Ele tá no cantinho do pensamento. Ninguém fala do dindin chegando do exterior. 
Os gringos apostam no novo governo.",Twitter for iPhone,['1603087249503051776'],22571096,1602763940898869250,2022-12-14T17:59:18.000Z,0,0,0,0,2747491411,,,,,,,replied_to,1602763940898869250
5104,1603087246764253189,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for iPhone,['1603087246764253189'],1369592371353157633,1603087246764253189,2022-12-14T17:59:18.000Z,1944,0,0,0,,,,,,,,retweeted,1602720475389517824
5105,1603087239952711680,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter Web App,['1603087239952711680'],1584869868565925891,1603087239952711680,2022-12-14T17:59:16.000Z,4175,0,0,0,,,,,,,,retweeted,1602993462537854978
5106,1603087197842071552,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603087197842071552'],1294015922047508480,1603087197842071552,2022-12-14T17:59:06.000Z,4175,0,0,0,,,,,,,,retweeted,1602993462537854978
5107,1603087183384027137,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603087183384027137'],370477573,1603087183384027137,2022-12-14T17:59:03.000Z,4175,0,0,0,,,,,,,,retweeted,1602993462537854978
5108,1603087173049544704,pt,everyone,"RT @chris_banida: NÃO TOME AS ""VACINAS"" CONTRA COVID! Saiba o que acontece no seu organismo com cada uma delas!
A"" GENÉTICA ASTRAZENECA- TE…",Twitter for Android,['1603087173049544704'],1217537358419177475,1603087173049544704,2022-12-14T17:59:00.000Z,24,0,0,0,,,,,,,,retweeted,1603013453853106177
5109,1603087135116070914,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603087135116070914'],1244591382569852930,1603087135116070914,2022-12-14T17:58:51.000Z,4175,0,0,0,,,,,,,,retweeted,1602993462537854978
5110,1603087060629323780,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603087060629323780'],1601377548692332544,1603087060629323780,2022-12-14T17:58:33.000Z,4175,0,0,0,,,,,,,,retweeted,1602993462537854978
5111,1603087028295536645,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter Web App,['1603087028295536645'],273627099,1603087028295536645,2022-12-14T17:58:26.000Z,4175,0,0,0,,,,,,,,retweeted,1602993462537854978
5112,1603087014399729667,pt,everyone,@mariosbessa Zé ruela mostra qts estão morrendo em decorrência da vacina,Twitter for Android,['1603087014399729667'],1585471106542092288,1603045649313931264,2022-12-14T17:58:22.000Z,0,0,3,0,19540066,,,,,,,replied_to,1603045649313931264
5113,1603087013783166978,pt,everyone,Eu não tomo mais nenhuma dose de vacina! https://t.co/NiGEvecxmC,Twitter for iPhone,['1603087013783166978'],205260715,1603087013783166978,2022-12-14T17:58:22.000Z,0,0,1,0,,d42f80e40fa33567,,,,,,quoted,1602794737093730306
5114,1603086983349272578,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter Web App,['1603086983349272578'],97662866,1603086983349272578,2022-12-14T17:58:15.000Z,1944,0,0,0,,,,,,,,retweeted,1602720475389517824
5115,1603086980266741760,pt,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,Twitter Web App,['1603086980266741760'],1025879198852894725,1603086980266741760,2022-12-14T17:58:14.000Z,494,0,0,0,,,,,,,,retweeted,1603016608087154688
5116,1603086953775235072,pt,everyone,"RT @minsaude: A poliomielite pode deixar sequelas
permanentes e a vacinação é a principal forma de prevenção. Se ainda não vacinou seu filh…",Twitter for Android,['1603086953775235072'],1022319271656009728,1603086953775235072,2022-12-14T17:58:08.000Z,6,0,0,0,,,,,,,,retweeted,1602754495376773122
5117,1603086935123181571,pt,everyone,"RT @DrBrunoGino: Segundo a Fiocruz, este ano o Brasil vem registrando UMA MORTE POR DIA de crianças até 5 anos de idade por consequência da…",Twitter for Android,['1603086935123181571'],62288636,1603086935123181571,2022-12-14T17:58:03.000Z,94,0,0,0,,,,,,,,retweeted,1603063414112550915
5118,1603086934997434369,pt,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",Twitter for Android,['1603086934997434369'],378217486,1603086934997434369,2022-12-14T17:58:03.000Z,2168,0,0,0,,,,,,,,retweeted,1602788250367758337
